번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
2578,064550,바이오니아,KOSDAQ,"2,022",12,제약,0.52,-,500,-,-,-,"25,810,291",-
2579,064550,바이오니아,KOSDAQ,"2,023",12,제약,0.41,-,500,-,-,-,"25,810,291",-
2580,064550,바이오니아,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"25,810,291",-
2581,314930,바이오다인,KOSDAQ,"2,023",12,의료·정밀기기,0.46,-,500,-,-,-,"6,182,695",-
2582,314930,바이오다인,KOSDAQ,"2,022",12,의료·정밀기기,0.49,-,500,-,-,-,"6,168,195",-
2583,314930,바이오다인,KOSDAQ,"2,024",12,의료·정밀기기,0.46,-,500,-,-,-,"29,764,103",-
2584,489460,바이오비쥬,KOSDAQ,"2,024",12,-,-,-,-,-,-,-,-,-
2585,489460,바이오비쥬,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
2586,489460,바이오비쥬,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
2587,086820,바이오솔루션,KOSDAQ,"2,023",12,제약,0.41,-,500,-,-,-,"8,143,426",-
2588,086820,바이오솔루션,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"8,143,426",-
2589,086820,바이오솔루션,KOSDAQ,"2,022",12,제약,0.52,-,500,-,-,-,"8,143,426",-
2590,038460,바이오스마트,KOSDAQ,"2,022",12,정보기기,1.14,-,500,-,-,-,"20,087,800",-
2591,038460,바이오스마트,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"26,164,438",-
2592,038460,바이오스마트,KOSDAQ,"2,023",12,정보기기,1.18,-,500,-,-,-,"21,296,893",-
2593,251120,바이오에프디엔씨,KOSDAQ,"2,022",12,제약,0.52,-,500,-,-,-,"8,695,700",-
2594,251120,바이오에프디엔씨,KOSDAQ,"2,023",12,제약,0.41,-,500,-,-,-,"8,695,700",-
2595,251120,바이오에프디엔씨,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"8,695,700",-
2596,199730,바이오인프라,KOSDAQ,"2,023",12,일반서비스,0.56,-,500,600,5.27,143.834,"4,796,867","2,878,120,200"
2597,199730,바이오인프라,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,400,5.9,-48.937,"4,864,367","1,945,746,800"
2598,199730,바이오인프라,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
2599,266470,바이오인프라생명과학,KONEX,"2,022",12,-,-,-,500,-,-,-,"14,106,847",-
2600,266470,바이오인프라생명과학,KONEX,"2,023",12,-,-,-,500,-,-,-,"14,106,847",-
2601,266470,바이오인프라생명과학,KONEX,"2,024",12,-,-,-,500,-,-,-,"27,866,019",-
2602,289170,바이오텐,KONEX,"2,024",12,-,-,-,500,-,-,-,"3,576,689",-
2603,289170,바이오텐,KONEX,"2,022",12,-,-,-,-,-,-,-,-,-
2604,289170,바이오텐,KONEX,"2,023",12,-,-,-,500,-,-,-,"3,511,509",-
2605,086040,바이오톡스텍,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,-,-,-,"15,958,247",-
2606,086040,바이오톡스텍,KOSDAQ,"2,023",12,일반서비스,0.56,-,500,-,-,-,"15,958,247",-
2607,086040,바이오톡스텍,KOSDAQ,"2,022",12,일반서비스,1.01,-,500,-,-,-,"14,667,123",-
2608,188040,바이오포트,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
2609,188040,바이오포트,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
2610,188040,바이오포트,KOSDAQ,"2,024",12,-,-,-,-,-,-,-,-,-
2611,199290,바이오프로테크,KONEX,"2,024",12,-,-,-,500,-,-,-,"16,325,192",-
2612,199290,바이오프로테크,KONEX,"2,023",12,-,-,-,500,-,-,-,"16,325,192",-
2613,199290,바이오프로테크,KONEX,"2,022",12,-,-,-,500,-,-,-,"14,824,762",-
2614,099430,바이오플러스,KOSDAQ,"2,022",12,제약,0.52,-,500,70,1,20.517,"57,930,864","4,248,597,080"
2615,099430,바이오플러스,KOSDAQ,"2,024",12,제약,0.43,-,500,50,0.7,16.655,"57,930,864","2,916,348,850"
2616,099430,바이오플러스,KOSDAQ,"2,023",12,제약,0.41,-,500,70,1,15.304,"57,930,864","4,196,556,560"
2617,032980,바이온,KOSDAQ,"2,024",12,유통,0.93,-,500,-,-,-,"44,777,990",-
2618,032980,바이온,KOSDAQ,"2,023",12,유통,0.63,-,500,-,-,-,"38,865,924",-
2619,032980,바이온,KOSDAQ,"2,022",12,유통,0.81,-,500,-,-,-,"36,715,299",-
2620,308080,바이젠셀,KOSDAQ,"2,023",12,제약,0.41,-,500,-,-,-,"19,165,740",-
2621,308080,바이젠셀,KOSDAQ,"2,022",12,제약,0.52,-,500,-,-,-,"19,006,060",-
2622,308080,바이젠셀,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,-,-,-,"19,263,740",-
2623,043150,바텍,KOSDAQ,"2,024",12,의료·정밀기기,0.46,-,500,-,0.52,2.688,"14,854,256","1,485,425,600"
2624,043150,바텍,KOSDAQ,"2,023",12,의료·정밀기기,0.46,-,500,100,0.3,2.804,"14,854,256","1,485,425,600"
2625,043150,바텍,KOSDAQ,"2,022",12,의료·정밀기기,0.49,-,500,100,0.3,1.89,"14,854,256","1,485,425,600"
2626,323990,박셀바이오,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,-,-,-,"22,993,200",-
2627,323990,박셀바이오,KOSDAQ,"2,022",12,일반서비스,1.01,-,500,-,-,-,"15,223,000",-
2628,323990,박셀바이오,KOSDAQ,"2,023",12,일반서비스,0.56,-,500,-,-,-,"22,993,200",-
2629,003610,방림,KOSPI,"2,024",9,섬유·의류,2.73,-,500,60,1.9,318.788,"42,314,090","1,966,922,570"
2630,003610,방림,KOSPI,"2,022",9,섬유·의류,1.37,-,500,45,0.9,29.316,"42,314,090","1,637,874,405"
2631,003610,방림,KOSPI,"2,023",9,섬유·의류,2.08,-,500,38,1.62,-32.939,"42,314,090","1,383,093,942"
2632,267790,배럴,KOSDAQ,"2,024",12,섬유·의류,1.74,-,500,50,1,10.859,"7,888,500","542,413,018"
2633,267790,배럴,KOSDAQ,"2,022",12,섬유·의류,2.16,-,500,-,-,-,"7,885,500",-
2634,267790,배럴,KOSDAQ,"2,023",12,섬유·의류,1.98,-,500,50,0.7,7.982,"7,888,500","544,881,768"
2635,046310,백금T&A,KOSDAQ,"2,022",12,통신장비,0.59,-,500,-,-,-,"16,418,641",-
2636,046310,백금T&A,KOSDAQ,"2,023",12,통신장비,0.53,-,500,80,2.6,7.03,"16,418,641","1,313,491,280"
2637,046310,백금T&A,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,100,4.5,9.103,"16,418,641","1,608,204,300"
2638,035150,백산,KOSPI,"2,023",12,화학,2.11,-,500,200,1.9,11.105,"22,500,000","4,500,000,000"
2639,035150,백산,KOSPI,"2,024",12,화학,1.64,-,500,200,1.5,7.116,"21,500,000","4,260,556,200"
2640,035150,백산,KOSPI,"2,022",12,화학,2.41,-,500,150,1.7,7.82,"23,405,000","3,510,750,000"
2641,331520,밸로프,KOSDAQ,"2,023",12,디지털컨텐츠,0.42,-,100,-,-,-,"50,864,390",-
2642,331520,밸로프,KOSDAQ,"2,024",12,IT 서비스,0.72,-,100,-,-,-,"50,864,390",-
2643,331520,밸로프,KOSDAQ,"2,022",12,디지털컨텐츠,0.34,-,100,-,-,-,"47,869,299",-
2644,199480,뱅크웨어글로벌,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
2645,199480,뱅크웨어글로벌,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,-,-,-,"10,101,638",-
2646,199480,뱅크웨어글로벌,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
2647,438700,버넥트,KOSDAQ,"2,023",12,소프트웨어,0.55,-,500,-,-,-,"11,056,490",-
2648,438700,버넥트,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,-,-,-,"11,144,890",-
2649,438700,버넥트,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
2650,066410,버킷스튜디오,KOSDAQ,"2,023",12,통신서비스,1.04,-,500,-,-,-,"84,109,926",-
2651,066410,버킷스튜디오,KOSDAQ,"2,022",12,통신서비스,1.11,-,500,-,-,-,"84,109,926",-
2652,066410,버킷스튜디오,KOSDAQ,"2,024",12,통신,1.69,-,500,-,-,-,"86,444,648",-
2653,002410,범양건영,KOSPI,"2,023",12,건설,2.89,-,"1,000",-,-,-,"24,831,982",-
2654,002410,범양건영,KOSPI,"2,024",12,건설,2.23,-,"1,000",-,-,-,"27,479,820",-
2655,002410,범양건영,KOSPI,"2,022",12,건설,3.18,-,"1,000",-,-,-,"24,831,982",-
2656,382900,범한퓨얼셀,KOSDAQ,"2,023",12,전기·전자,0.23,-,500,-,-,-,"8,761,000",-
2657,382900,범한퓨얼셀,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"8,761,000",-
2658,382900,범한퓨얼셀,KOSDAQ,"2,022",12,전기·전자,0.38,-,500,-,-,-,"8,761,000",-
2659,206400,베노티앤알,KOSDAQ,"2,023",12,건설,2.14,-,500,-,-,-,"30,099,288",-
2660,206400,베노티앤알,KOSDAQ,"2,022",12,건설,1.91,-,500,-,-,-,"28,834,011",-
2661,206400,베노티앤알,KOSDAQ,"2,024",12,건설,1.82,-,500,-,-,-,"37,510,158",-
2662,019010,베뉴지,KOSDAQ,"2,023",12,유통,0.63,-,500,30,1.4,9.814,"48,200,000","1,206,000,000"
2663,019010,베뉴지,KOSDAQ,"2,024",12,유통,0.93,-,500,50,2.4,-17.761,"48,200,000","2,010,000,000"
2664,019010,베뉴지,KOSDAQ,"2,022",12,유통,0.81,-,500,30,1.4,-6.879,"48,200,000","1,206,000,000"
2665,177350,베셀,KOSDAQ,"2,022",12,반도체,0.96,-,500,-,-,-,"12,393,794",-
2666,177350,베셀,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,-,-,-,"89,372,043",-
2667,177350,베셀,KOSDAQ,"2,023",12,반도체,0.59,-,500,-,-,-,"13,370,919",-
2668,457600,벡트,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
2669,457600,벡트,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
2670,457600,벡트,KOSDAQ,"2,024",12,전기·전자,0.51,-,100,-,-,-,"13,707,500",-
2671,424760,벨로크,KOSDAQ,"2,022",12,금융,1.62,-,100,-,-,-,"4,230,000",-
2672,424760,벨로크,KOSDAQ,"2,024",12,IT 서비스,0.72,-,100,-,-,-,"19,665,002",-
2673,424760,벨로크,KOSDAQ,"2,023",12,컴퓨터서비스,0.75,-,100,-,-,-,"19,420,002",-
2674,007210,벽산,KOSPI,"2,024",12,비금속,4.47,-,500,37,1.7,10.074,"67,560,000","2,071,329,745"
2675,007210,벽산,KOSPI,"2,022",12,비금속,2.01,-,500,25,1.2,12.11,"68,560,000","1,416,735,075"
2676,007210,벽산,KOSPI,"2,023",12,비금속,4.51,-,500,60,2.2,9.15,"68,560,000","3,333,623,100"
2677,250000,보라티알,KOSDAQ,"2,023",12,유통,0.63,-,500,250,2.3,17.315,"6,750,733","1,637,301,500"
2678,250000,보라티알,KOSDAQ,"2,024",12,유통,0.93,-,500,250,2.5,17.247,"6,750,733","1,637,301,500"
2679,250000,보라티알,KOSDAQ,"2,022",12,유통,0.81,-,500,300,2.6,11.347,"6,750,733","1,964,761,800"
2680,002760,보락,KOSPI,"2,022",12,화학,2.41,-,200,7,0.43,13.662,"59,900,000","419,300,000"
2681,002760,보락,KOSPI,"2,024",12,화학,1.64,-,200,5,0.45,-19.834,"59,900,000","299,500,000"
2682,002760,보락,KOSPI,"2,023",12,화학,2.11,-,200,5,0.38,34.907,"59,900,000","299,500,000"
2683,003850,보령,KOSPI,"2,023",12,제약,0.23,-,500,100,0.9,16.379,"68,690,000","6,586,571,000"
2684,003850,보령,KOSPI,"2,024",12,제약,0.21,-,500,100,1,12.058,"86,787,207","8,396,291,700"
2685,003850,보령,KOSPI,"2,022",12,제약,0.29,-,500,100,1,15.705,"68,690,000","6,586,571,000"
2686,310210,보로노이,KOSDAQ,"2,023",12,제약,0.41,-,500,0,0,0,"17,398,807",0
2687,310210,보로노이,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"18,356,592",-
2688,310210,보로노이,KOSDAQ,"2,022",12,제약,0.52,-,500,0,0,0,"12,647,869",0
2689,006910,보성파워텍,KOSDAQ,"2,023",12,금속,0.94,-,500,-,-,-,"49,129,824",-
2690,006910,보성파워텍,KOSDAQ,"2,022",12,금속,0.91,-,500,-,-,-,"49,129,824",-
2691,006910,보성파워텍,KOSDAQ,"2,024",12,금속,1.34,-,500,-,-,-,"49,129,824",-
2692,000890,보해양조,KOSPI,"2,024",12,음식료·담배,2.63,-,500,-,-,-,"139,120,129",-
2693,000890,보해양조,KOSPI,"2,023",12,음식료·담배,1.7,-,500,-,-,-,"139,120,129",-
2694,000890,보해양조,KOSPI,"2,022",12,음식료·담배,1.43,-,500,-,-,-,"139,120,129",-
2695,226340,본느,KOSDAQ,"2,024",12,화학,0.6,-,100,-,-,-,"41,952,420",-
2696,226340,본느,KOSDAQ,"2,022",12,화학,0.56,-,100,-,-,-,"30,699,596",-
2697,226340,본느,KOSDAQ,"2,023",12,화학,0.48,-,100,-,-,-,"35,210,816",-
2698,206950,볼빅,KONEX,"2,024",12,-,-,-,500,-,-,-,"14,077,265",-
2699,206950,볼빅,KONEX,"2,022",12,-,-,-,500,-,-,-,"5,280,422",-
2700,206950,볼빅,KONEX,"2,023",12,-,-,-,500,-,-,-,"14,077,265",-
2701,003000,부광약품,KOSPI,"2,024",12,제약,0.21,-,500,-,-,-,"68,454,671",-
2702,003000,부광약품,KOSPI,"2,023",12,제약,0.23,-,500,-,-,-,"71,063,049",-
2703,003000,부광약품,KOSPI,"2,022",12,제약,0.29,-,500,-,-,-,"71,063,049",-
2704,001270,부국증권,KOSPI,"2,024",12,증권,3.56,-,"5,000","1,500",5.6,43.622,"10,369,886","13,502,356,000"
2705,001270,부국증권,KOSPI,"2,023",12,증권,3.7,-,"5,000","1,500",5.6,23.561,"10,369,886","13,502,356,000"
2706,001270,부국증권,KOSPI,"2,022",12,증권,6.19,-,"5,000","1,500",7.7,31.91,"10,369,886","13,502,356,000"
2707,026940,부국철강,KOSPI,"2,023",12,금속,2.37,-,500,75,1.7,41.391,"20,000,000","1,500,000,000"
2708,026940,부국철강,KOSPI,"2,022",12,금속,4.05,-,500,75,2.2,21.121,"20,000,000","1,500,000,000"
2709,026940,부국철강,KOSPI,"2,024",12,금속,2.46,-,500,75,3,64.24,"20,000,000","1,500,000,000"
2710,014470,부방,KOSDAQ,"2,023",12,일반서비스,0.56,-,500,-,-,-,"60,052,260",-
2711,014470,부방,KOSDAQ,"2,024",12,부동산,-,-,500,-,-,-,"60,052,260",-
2712,014470,부방,KOSDAQ,"2,022",12,금융,1.62,-,500,-,-,-,"60,052,260",-
2713,011390,부산산업,KOSPI,"2,023",12,비금속,4.51,-,"5,000",250,0.4,4.843,"1,056,000","264,000,000"
2714,011390,부산산업,KOSPI,"2,024",12,비금속,4.47,-,"5,000",250,0.3,-10.798,"1,056,000","264,000,000"
2715,011390,부산산업,KOSPI,"2,022",12,비금속,2.01,-,"5,000",250,0.3,5.818,"1,056,000","264,000,000"
2716,005030,부산주공,KOSPI,"2,022",12,운송장비·부품,2.26,-,500,-,-,-,"72,928,988",-
2717,005030,부산주공,KOSPI,"2,023",12,운송장비·부품,2.09,-,500,-,-,-,"78,782,988",-
2718,005030,부산주공,KOSPI,"2,024",12,운송장비·부품,2.7,-,500,-,-,-,"78,782,988",-
2719,008470,부스타,KOSDAQ,"2,022",12,금속,0.91,-,500,50,1,-32.693,"8,404,800","404,090,550"
2720,008470,부스타,KOSDAQ,"2,023",12,금속,0.94,-,500,60,1.24,33.465,"8,404,800","484,908,660"
2721,008470,부스타,KOSDAQ,"2,024",12,금속,1.34,-,500,50,1.29,23.911,"8,404,800","404,090,550"
2722,338220,뷰노,KOSDAQ,"2,022",12,소프트웨어,0.76,-,100,-,-,-,"11,379,656",-
2723,338220,뷰노,KOSDAQ,"2,024",12,IT 서비스,0.72,-,100,-,-,-,"13,888,217",-
2724,338220,뷰노,KOSDAQ,"2,023",12,소프트웨어,0.55,-,100,-,-,-,"13,689,559",-
2725,100120,뷰웍스,KOSDAQ,"2,023",12,의료·정밀기기,0.46,-,500,-,-,-,"10,001,865",-
2726,100120,뷰웍스,KOSDAQ,"2,024",12,의료·정밀기기,0.46,-,500,600,2.8,26.117,"10,001,865","5,509,146,600"
2727,100120,뷰웍스,KOSDAQ,"2,022",12,의료·정밀기기,0.49,-,500,700,2.3,24.292,"10,001,865","6,427,337,700"
2728,406820,뷰티스킨,KOSDAQ,"2,023",12,화학,0.48,-,500,-,-,-,"3,534,040",-
2729,406820,뷰티스킨,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
2730,406820,뷰티스킨,KOSDAQ,"2,024",12,화학,0.6,-,500,-,-,-,"3,534,040",-
2731,099390,브레인즈컴퍼니,KOSDAQ,"2,022",12,소프트웨어,0.76,-,500,60,0.84,9.594,"8,208,283","483,447,660"
2732,099390,브레인즈컴퍼니,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,60,1.15,10.244,"8,208,283","466,311,540"
2733,099390,브레인즈컴퍼니,KOSDAQ,"2,023",12,소프트웨어,0.55,-,500,60,0.8,9.481,"8,208,283","482,395,620"
2734,064480,브리지텍,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,100,1.8,-41.949,"11,952,500","1,159,045,400"
2735,064480,브리지텍,KOSDAQ,"2,022",12,컴퓨터서비스,0.95,-,500,150,3.6,51.422,"11,952,500","1,738,568,100"
2736,064480,브리지텍,KOSDAQ,"2,023",12,컴퓨터서비스,0.75,-,500,150,2.2,48.645,"11,952,500","1,738,568,100"
2737,288330,브릿지바이오,KOSDAQ,"2,022",12,제약,0.52,-,500,-,-,-,"19,896,425",-
2738,288330,브릿지바이오,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"50,411,730",-
2739,288330,브릿지바이오,KOSDAQ,"2,023",12,제약,0.41,-,500,-,-,-,"22,255,925",-
2740,365900,브이씨,KOSDAQ,"2,022",12,기타제조,0.23,-,500,-,-,-,"7,310,300",-
2741,365900,브이씨,KOSDAQ,"2,024",12,기타제조,1.86,-,500,-,-,-,"7,310,300",-
2742,365900,브이씨,KOSDAQ,"2,023",12,기타제조,1.01,-,500,-,-,-,"7,310,300",-
2743,089970,브이엠,KOSDAQ,"2,024",12,기계·장비,0.68,-,100,-,-,-,"24,075,595",-
2744,089970,브이엠,KOSDAQ,"2,023",12,기계·장비,0.49,-,100,-,-,-,"23,980,595",-
2745,089970,브이엠,KOSDAQ,"2,022",12,기계·장비,0.77,-,100,-,-,-,"23,980,595",-
2746,251630,브이원텍,KOSDAQ,"2,022",12,기계·장비,0.77,-,500,100,1.6,-36.287,"15,162,580","1,448,233,900"
2747,251630,브이원텍,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,100,2.6,-20.876,"15,942,886","1,526,264,500"
2748,251630,브이원텍,KOSDAQ,"2,023",12,기계·장비,0.49,-,500,100,0.9,-43.164,"15,942,886","1,526,264,500"
2749,018290,브이티,KOSDAQ,"2,024",12,화학,0.6,-,500,-,-,-,"35,798,007",-
2750,018290,브이티,KOSDAQ,"2,023",12,화학,0.48,-,500,-,-,-,"35,798,007",-
2751,018290,브이티,KOSDAQ,"2,022",12,화학,0.56,-,500,-,-,-,"34,483,893",-
2752,478560,블랙야크아이앤씨,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
2753,478560,블랙야크아이앤씨,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
2754,478560,블랙야크아이앤씨,KOSDAQ,"2,024",12,-,-,-,-,320,8.6,29.988,-,"2,092,846,720"
2755,439580,블루엠텍,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
2756,439580,블루엠텍,KOSDAQ,"2,023",12,유통,0.63,-,100,-,-,-,"10,650,189",-
2757,439580,블루엠텍,KOSDAQ,"2,024",12,유통,0.93,-,100,-,-,-,"11,170,221",-
2758,033560,블루콤,KOSDAQ,"2,023",12,IT부품,0.66,-,500,-,-,-,"17,100,000",-
2759,033560,블루콤,KOSDAQ,"2,022",12,IT부품,0.58,-,500,-,-,-,"17,100,000",-
2760,033560,블루콤,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"17,100,000",-
2761,191600,블루탑,KONEX,"2,022",12,-,-,-,500,-,-,-,"2,850,000",-
2762,191600,블루탑,KONEX,"2,024",12,-,-,-,500,-,-,-,"2,850,000",-
2763,191600,블루탑,KONEX,"2,023",12,-,-,-,500,-,-,-,"2,850,000",-
2764,369370,블리츠웨이엔터테인먼트,KOSDAQ,"2,023",12,기타제조,1.01,-,100,-,-,-,"42,492,942",-
2765,369370,블리츠웨이엔터테인먼트,KOSDAQ,"2,024",12,기타제조,1.86,-,100,-,-,-,"49,871,911",-
2766,369370,블리츠웨이엔터테인먼트,KOSDAQ,"2,022",12,기타제조,0.23,-,100,-,-,-,"42,072,227",-
2767,126340,비나텍,KOSDAQ,"2,022",12,IT부품,0.58,0.05,500,-,-,-,"5,468,262",-
2768,126340,비나텍,KOSDAQ,"2,023",12,IT부품,0.66,0.05,500,-,-,-,"5,803,397",-
2769,126340,비나텍,KOSDAQ,"2,024",12,전기·전자,0.51,0.05,500,-,-,-,"6,085,118",-
2770,121800,비덴트,KOSDAQ,"2,022",12,통신장비,0.59,-,500,-,-,-,"55,089,864",-
2771,121800,비덴트,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"77,201,611",-
2772,121800,비덴트,KOSDAQ,"2,023",12,통신장비,0.53,-,500,-,-,-,"77,201,611",-
2773,082800,비보존 제약,KOSDAQ,"2,022",12,반도체,0.96,-,500,-,-,-,"234,043,081",-
2774,082800,비보존 제약,KOSDAQ,"2,023",12,제약,0.41,-,"2,500",-,-,-,"48,211,715",-
2775,082800,비보존 제약,KOSDAQ,"2,024",12,제약,0.43,-,"2,500",-,-,-,"50,104,666",-
2776,318410,비비씨,KOSDAQ,"2,024",12,화학,0.6,-,500,400,5.28,59.036,"5,555,243","2,222,097,200"
2777,318410,비비씨,KOSDAQ,"2,023",12,기타제조,1.01,-,500,400,4.31,41.418,"5,555,243","2,222,097,200"
2778,318410,비비씨,KOSDAQ,"2,022",12,기타제조,0.23,-,500,200,2.19,108.713,"5,555,243","1,111,048,600"
2779,002070,비비안,KOSPI,"2,023",12,섬유·의류,2.34,-,500,-,-,-,"29,793,990",-
2780,002070,비비안,KOSPI,"2,022",12,섬유·의류,1.3,-,500,-,-,-,"29,793,990",-
2781,002070,비비안,KOSPI,"2,024",12,섬유·의류,2.68,-,500,-,-,-,"29,793,990",-
2782,100220,비상교육,KOSPI,"2,022",12,일반서비스,0.78,-,500,100,1.64,-119.878,"12,996,741","1,225,151,500"
2783,100220,비상교육,KOSPI,"2,024",12,오락·문화,-,-,500,-,-,-,"12,996,741",-
2784,100220,비상교육,KOSPI,"2,023",12,일반서비스,0.87,-,500,-,-,-,"12,996,741",-
2785,419540,비스토스,KOSDAQ,"2,022",12,의료·정밀기기,0.49,-,100,-,-,-,"21,175,308",-
2786,419540,비스토스,KOSDAQ,"2,024",12,의료·정밀기기,0.46,-,100,-,-,-,"22,992,511",-
2787,419540,비스토스,KOSDAQ,"2,023",12,의료·정밀기기,0.46,-,100,-,-,-,"22,992,511",-
2788,146320,비씨엔씨,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"12,792,923",-
2789,146320,비씨엔씨,KOSDAQ,"2,023",12,반도체,0.59,-,500,-,-,-,"12,760,303",-
2790,146320,비씨엔씨,KOSDAQ,"2,022",12,반도체,0.96,-,500,-,-,-,"12,367,923",-
2791,200780,비씨월드제약,KOSDAQ,"2,022",12,제약,0.52,-,200,100,1.1,919.884,"8,892,384","542,731,500"
2792,200780,비씨월드제약,KOSDAQ,"2,023",12,제약,0.41,-,200,100,1.54,18.767,"8,892,384","542,731,500"
2793,200780,비씨월드제약,KOSDAQ,"2,024",12,제약,0.43,0.1,200,-,-,-,"8,892,384",-
2794,413640,비아이매트릭스,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
2795,413640,비아이매트릭스,KOSDAQ,"2,023",12,소프트웨어,0.55,-,500,-,-,-,"7,206,940",-
2796,413640,비아이매트릭스,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,-,-,-,"7,206,940",-
2797,141000,비아트론,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,100,1.38,8.152,"12,114,710","1,091,446,100"
2798,141000,비아트론,KOSDAQ,"2,023",12,반도체,0.59,-,500,-,-,-,"12,114,710",-
2799,141000,비아트론,KOSDAQ,"2,022",12,반도체,0.96,-,500,150,1.72,10.694,"12,114,710","1,698,260,100"
2800,090460,비에이치,KOSPI,"2,023",12,전기·전자,1.25,-,500,250,1.2,9.332,"34,464,379","7,918,954,500"
2801,090460,비에이치,KOSPI,"2,024",12,전기·전자,1.59,-,500,250,1.4,9.981,"34,464,379","7,744,516,250"
2802,090460,비에이치,KOSPI,"2,022",12,IT부품,0.58,-,500,250,1,5.633,"34,464,379","7,923,580,500"
2803,083650,비에이치아이,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,-,-,-,"30,944,375",-
2804,083650,비에이치아이,KOSDAQ,"2,023",12,기계·장비,0.49,-,500,-,-,-,"30,944,375",-
2805,083650,비에이치아이,KOSDAQ,"2,022",12,기계·장비,0.77,-,500,-,-,-,"26,000,000",-
2806,473370,비엔케이제2호스팩,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
2807,473370,비엔케이제2호스팩,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
2808,473370,비엔케이제2호스팩,KOSDAQ,"2,024",12,금융,0.71,-,100,-,-,-,"4,210,000",-
2809,065170,비엘팜텍,KOSDAQ,"2,022",12,유통,0.81,-,500,-,-,-,"88,970,559",-
2810,065170,비엘팜텍,KOSDAQ,"2,023",12,유통,0.63,-,500,-,-,-,"88,970,559",-
2811,065170,비엘팜텍,KOSDAQ,"2,024",12,유통,0.93,-,500,-,-,-,"88,970,559",-
2812,086670,비엠티,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,250,3.24,56.398,"9,125,174","2,281,293,500"
2813,086670,비엠티,KOSDAQ,"2,022",12,기계·장비,0.77,-,500,200,1.32,12.235,"9,125,174","1,825,034,800"
2814,086670,비엠티,KOSDAQ,"2,023",12,기계·장비,0.49,-,500,250,1.8,13.64,"9,125,174","2,281,293,500"
2815,335890,비올,KOSDAQ,"2,022",12,의료·정밀기기,0.49,-,100,10,0.345,5.067,"58,133,344","581,333,230"
2816,335890,비올,KOSDAQ,"2,023",12,의료·정밀기기,0.46,-,100,18,0.2,4.814,"58,333,152","1,037,825,406"
2817,335890,비올,KOSDAQ,"2,024",12,의료·정밀기기,0.46,-,100,20,0.3,3.538,"58,419,125","1,154,858,800"
2818,230980,비유테크놀러지,KOSDAQ,"2,024",12,IT 서비스,0.72,-,100,-,-,-,"93,320,557",-
